a66_id	main_id	ra	dec	otype	identifier
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"GSC2 S3020230458"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"PK 038-25  1"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"PN A55   57"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"PN A66   70"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"PN ARO  351"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"PN G038.1-25.4"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"PN VV'  536"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"PSO J307.8883-07.0883"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"SCM 254"
"PN A66   70"	"PN A66   70"	307.88836479172	-7.08834303071	"PN"	"TIC 159406048"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"CSI+47-20308"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"DWB 188"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"GAL 084.9+04.6"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"GEN# +6.20056071"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"GSC2 N0302210698"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"GSC2 N030221094047"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"PK 085+04  1"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"PN A55   58"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"PN A66   71"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"PN ARO  352"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"PN G084.9+04.4"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"PN VV'  537"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"SH  2-116"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"UBV   17830"
"PN A66   71"	"PN A66   71"	308.09673333333336	47.34733611111111	"PN"	"UBV M  44678"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"2MASS J20500204+1333295"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"CSI+13-20477"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"Gaia DR2 1761341417799128320"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"Gaia DR3 1761341417799128320"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"GALEX J205001.9+133328"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"GALEX J205002.0+133329"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"GALEX J205002.1+133330"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"GEN# +6.20056072"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"GSC2 N031311328503"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"IRAS 20476+1322"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"IRAS F20476+1322"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"PK 059-18  1"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"PN A55   59"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"PN A66   72"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"PN ARO  173"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"PN G059.7-18.7"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"PN VV'  538"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"PSCz P20476+1322"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"TIC 291153543"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"UBV   18031"
"PN A66   72"	"PN A66   72"	312.50855126813	13.558201504869999	"PN"	"UBV M  44679"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"GSC2 N013003119484"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"IRAS 20551+5714"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"PK 095+07  1"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"PN A55   60"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"PN A66   73"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"PN ARO  356"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"PN G095.2+07.8"
"PN A66   73"	"PN A66   73"	314.11263333333335	57.43418055555555	"PN"	"PN VV'  539"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"1SWASP J211652.86+241214.9"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"CSI+23-21146"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"FB 176"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"Gaia DR2 1840395547924993152"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"Gaia DR3 1840395547924993152"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"GALEX J211652.2+240851"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"GALEX J211652.3+240851"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"GEN# +6.20056074"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"GSC2 N031113122784"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"NSV 13633"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"PK 072-17"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"PK 072-17  1"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"PN A55   61"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"PN A66   74"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"PN ARO  193"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"PN G072.7-17.1"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"PN VV'  546"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"TIC 1951127516"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"UBV   18389"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"UBV M  44680"
"PN A66   74"	"PN A66   74"	319.2180885512199	24.1475264752	"PN"	"WD 2114+239"
"PN A66   75"	"NGC  7076"	321.59808333333336	62.892174999999995	"PN"	"GSC2 N013011237283"
"PN A66   75"	"NGC  7076"	321.59808333333336	62.892174999999995	"PN"	"IRAS 21251+6240"
"PN A66   75"	"NGC  7076"	321.59808333333336	62.892174999999995	"PN"	"NGC  7076"
"PN A66   75"	"NGC  7076"	321.59808333333336	62.892174999999995	"PN"	"PK 101+08  1"
"PN A66   75"	"NGC  7076"	321.59808333333336	62.892174999999995	"PN"	"PN A66   75"
"PN A66   75"	"NGC  7076"	321.59808333333336	62.892174999999995	"PN"	"PN ARO  359"
"PN A66   75"	"NGC  7076"	321.59808333333336	62.892174999999995	"PN"	"PN G101.8+08.7"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"6dFGS gJ213003.8-024833"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"IRAS F21274-0301"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"LEDA  188823"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"PK 050-36  1"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"PN A55   62"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"PN A66   76"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"PN ARO  360"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"PN VV'  549"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"WISEA J213003.87-024828.7"
"PN A66   76"	"IRAS F21274-0301"	322.5158	-2.8081000000000005	"EmG"	"WISE J213003.86-024828.8"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"2MASX J21321039+5552423"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"87GB 213035.2+553931"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"[ABB2014] WISE G097.515+03.173"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"[BNM96] 097.524+3.180"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"BWE 2130+5539"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"GAL 097.5+03.2"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"GB6 B2130+5539"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"GSC2 N012203318145"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"IRAS 21306+5540"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"KR  23A"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"LBN 097.56+03.14"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"LBN   443"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"NVSS J213210+555243"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"[PBD2003] G097.5+03.2"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"PK 097+03  1"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"PN A55   63"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"PN A66   77"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"PN ARO  363"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"PN G097.5+03.1"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"PN VV'  551"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"RRF  918"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"SH  2-128"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"TGSSADR J213209.3+555240"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"TXS 2130+556"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"WB 2130+5539"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"WB89   91"
"PN A66   77"	"SH  2-128"	323.0412	55.8814	"HII"	"WN B2130.5+5539"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"2MASS J21352938+3141453"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"CSI+31-21334"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"Gaia DR2 1850685091269441792"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"Gaia DR3 1850685091269441792"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"GEN# +6.20056078"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"GSC2 N0330302117"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"PK 081-14  1"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"PN A55   64"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"PN A66   78"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"PN ARO  174"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"PN G081.2-14.9"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"PN VV'  554"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"TIC 160948979"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"UBV   18570"
"PN A66   78"	"PN A66   78"	323.87242344129993	31.695958110030002	"PN"	"UBV M  44681"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"2MASS J22261727+5449382"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"Gaia DR2 2004936573978252672"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"Gaia DR3 2004936573978252672"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"[GS55] 254"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"GSC2 N012213245424"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"Min 2-73"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"PK 102-02  1"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"PN A55   65"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"PN A66   79"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"PN ARO  372"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"PN G102.9-02.3"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"PN VV'  562"
"PN A66   79"	"PN G102.9-02.3"	336.5719476793299	54.82729005508	"PN"	"TIC 413445333"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"Gaia DR2 188439147494309632"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"Gaia DR3 188439147494309632"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"GSC2 N332023328629"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"PK 167-00  1"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"PN A55    7"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"PN A66    8"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"PN ARO  216"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"PN G167.0-00.9"
"PN A66    8"	"PN A66    8"	76.66007749112	39.13574117967999	"PN"	"PN VV'   28"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"Gaia DR2 2002155050070646912"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"Gaia DR3 2002155050070646912"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"GALEX J223445.3+522606"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"GALEX J223445.5+522605"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"GSC2 N012210065887"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"PK 102-05  1"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"PN A55   66"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"PN A66   80"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"PN ARO  375"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"PN G102.8-05.0"
"PN A66   80"	"PN A66   80"	338.69003189956	52.4349527839	"PN"	"PN VV'  565"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"Gaia DR2 2286089355109979008"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"Gaia DR3 2286089355109979008"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"GSC2 N010313229066"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"IC 1454"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"IRAS 22419+8010"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"PK 117+18  1"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"PN A55   67"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"PN A66   81"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"PN ARO  376"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"PN G117.5+18.9"
"PN A66   81"	"IC 1454"	340.60257999655	80.44201308472	"PN"	"PN VV'  568"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"2MASS J23454775+5703584"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"Gaia DR2 1998212476247082880"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"Gaia DR3 1998212476247082880"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"GSC2 N012320348965"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"IRAS 23433+5646"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"PK 114-04  1"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"PN A55   68"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"PN A66   82"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"PN ARO  114"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"PN G114.0-04.6"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"PN VV'  579"
"PN A66   82"	"PN G114.0-04.6"	356.44895873241	57.06623417784	"PN"	"TIC 345702481"
"PN A66   83"	"PN A66   83"	356.6946208333333	54.74380277777778	"PN"	"GALEX J234646.7+544438"
"PN A66   83"	"PN A66   83"	356.6946208333333	54.74380277777778	"PN"	"PK 113-06  1"
"PN A66   83"	"PN A66   83"	356.6946208333333	54.74380277777778	"PN"	"PN A55   69"
"PN A66   83"	"PN A66   83"	356.6946208333333	54.74380277777778	"PN"	"PN A66   83"
"PN A66   83"	"PN A66   83"	356.6946208333333	54.74380277777778	"PN"	"PN ARO  385"
"PN A66   83"	"PN A66   83"	356.6946208333333	54.74380277777778	"PN"	"PN G113.6-06.9"
"PN A66   83"	"PN A66   83"	356.6946208333333	54.74380277777778	"PN"	"PN VV'  580"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"CSI+51-23452"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"Gaia DR2 1944244047502655232"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"Gaia DR3 1944244047502655232"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"GALEX J234744.1+512356"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"GEN# +6.20056084"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"GSC2 N012032330694"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"IRAS 23452+5107"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"NVSS J234741+512355"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"NVSS J234747+512403"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"PK 112-10  1"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"PN A55   70"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"PN A66   84"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"PN ARO  115"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"PN G112.9-10.2"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"PN VV'  581"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"PSCz P23452+5107"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"UBV   20433"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"UBV M  44682"
"PN A66   84"	"PN A66   84"	356.93355960171994	51.39921165369	"PN"	"USNO-B1.0 1413-00513820"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"AJG 110"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"CTB 1"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"DA 615"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"PN A55   72"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"PN A66   85"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"SNR G116.9+00.1"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"SNR G116.9+00.2"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"SNR G117.3+00.1"
"PN A66   85"	"CTB 1"	359.8041666666667	62.43666666666666	"SNR"	"VRO 62.23.01"
"PN A66   86"	"PN A66   86"	0.37905833333333333	70.7083138888889	"PN"	"PK 118+08  2"
"PN A66   86"	"PN A66   86"	0.37905833333333333	70.7083138888889	"PN"	"PN A55   73"
"PN A66   86"	"PN A66   86"	0.37905833333333333	70.7083138888889	"PN"	"PN A66   86"
"PN A66   86"	"PN A66   86"	0.37905833333333333	70.7083138888889	"PN"	"PN ARO  245"
"PN A66   86"	"PN A66   86"	0.37905833333333333	70.7083138888889	"PN"	"PN G118.7+08.2"
"PN A66   86"	"PN A66   86"	0.37905833333333333	70.7083138888889	"PN"	"PN VV'  584"
"PN A66    9"	"PN A66    9"	82.23625	36.05138888888889	"PN?"	"PK 172+00  1"
"PN A66    9"	"PN A66    9"	82.23625	36.05138888888889	"PN?"	"PN A55    8"
"PN A66    9"	"PN A66    9"	82.23625	36.05138888888889	"PN?"	"PN A66    9"
"PN A66    9"	"PN A66    9"	82.23625	36.05138888888889	"PN?"	"PN ARO  122"
"PN A66    9"	"PN A66    9"	82.23625	36.05138888888889	"PN?"	"PN VV'   31"
